periodo,Anio,var1,cole_depto_ubicacion,cole_cod_depto_ubicacion,cole_mcpio_ubicacion,cole_cod_mcpio_ubicacion,max_value,min_value,avg_value,
20142,2014,2,MAGDALENA,47,SABANAS DE SAN ANGEL,47660,296,153,209.7906977,
20142,2014,2,BOYACA,15,TIPACOQUE,15810,338,186,250.8571429,
20142,2014,2,ANTIOQUIA,5,ANGELOPOLIS,5036,343,185,238.2142857,
20142,2014,2,BOYACA,15,QUIPAMA,15580,337,178,236.3066667,
20141,2014,1,CAUCA,19,PIENDAMO,19548, , , ,
20142,2014,2,BOYACA,15,JERICO,15368,305,182,233.2068966,
20152,2015,2,META,50,VISTA HERMOSA,50711,331,152,231.3571429,
20152,2015,2,ANTIOQUIA,5,VALDIVIA,5854,343,101,229.5793651,
20152,2015,2,HUILA,41,IQUIRA,41357,350,154,241.225,
20152,2015,2,BOLIVAR,13,PINILLOS,13549,356,148,212.443609,
20152,2015,2,LA GUAJIRA,44,MANAURE,44560,317,146,215.0765957,
20152,2015,2,BOLIVAR,13,SAN MARTIN DE LOBA,13667,382,151,218.9463415,
20152,2015,2,CUNDINAMARCA,25,TIBACUY,25805,338,194,253.9795918,
20152,2015,2,ATLANTICO,8,PALMAR DE VARELA,8520,415,158,238.1791444,
20152,2015,2,BOYACA,15,RAQUIRA,15600,325,174,250.4821429,
20152,2015,2,BOYACA,15,COVARACHIA,15218,330,158,239.255814,
20152,2015,2,CORDOBA,23,BUENAVISTA,23079,320,0,214.8419244,
20151,2015,1,TOLIMA,73,LIBANO,73411,360,147,254.9761905,
20152,2015,2,CAQUETA,18,PUERTO RICO,18592,342,161,231.9205021,
20152,2015,2,BOYACA,15,EL COCUY,15244,342,173,260.6142857,
20152,2015,2,BOYACA,15,MONGUI,15466,378,206,279.65,
20152,2015,2,SANTANDER,68,CEPITA,68160,287,126,210.1212121,
20152,2015,2,BOYACA,15,RONDON,15621,296,177,249.969697,
20152,2015,2,SANTANDER,68,ALBANIA,68020,320,158,232.6956522,
20152,2015,2,BOYACA,15,DUITAMA,15238,451,113,279.4154786,
20152,2015,2,CORDOBA,23,SAN ANDRES SOTAVENTO,23670,368,143,213.1378026,
20152,2015,2,META,50,PUERTO GAITAN,50568,377,145,233.312253,
20152,2015,2,SUCRE,70,OVEJAS,70508,343,138,224.0495868,
20152,2015,2,SUCRE,70,GALERAS (NUEVA GRANADA),70235,387,161,237.7162162,
20152,2015,2,CORDOBA,23,LA APARTADA (LA FRONTERA),23350,363,168,237.2121212,
20152,2015,2,NARIÃ‘O,52,MALLAMA (PIEDRANCHA),52435,401,153,234.2053571,
20152,2015,2,BOLIVAR,13,REGIDOR,13580,283,94,190.7931034,
20152,2015,2,CUNDINAMARCA,25,SUTATAUSA,25781,314,165,246.6865672,
20151,2015,1,CUNDINAMARCA,25,TENJO,25799,423,213,306.1515152,
20152,2015,2,CAQUETA,18,SOLANO,18756,306,137,212.4259259,
20152,2015,2,NORTE SANTANDER,54,SALAZAR,54660,386,165,242.631068,
20152,2015,2,ANTIOQUIA,5,GIRALDO,5306,341,186,240.0704225,
20152,2015,2,TOLIMA,73,AMBALEMA,73030,318,163,242.9166667,
20151,2015,1,CUNDINAMARCA,25,SOPO,25758,452,330,390,
20151,2015,1,ANTIOQUIA,5,ITAGUI,5360,300,165,218.975,
20151,2015,1,BOYACA,15,SOCOTA,15755,243,168,202.5,
20151,2015,1,CORDOBA,23,CERETE,23162,132,132,132,
20152,2015,2,QUINDIO,63,QUIMBAYA,63594,370,165,245.1855422,
20151,2015,1,ATLANTICO,8,SOLEDAD,8758,310,140,207.0225564,
20152,2015,2,CHOCO,27,CONDOTO,27205,327,163,217.1976744,
20152,2015,2,VICHADA,99,CUMARIBO,99773,342,147,223.7610619,
20152,2015,2,HUILA,41,SUAZA,41770,335,158,247.1322751,
20152,2015,2,SUCRE,70,LA UNION,70400,381,171,244.589404,
20152,2015,2,SANTANDER,68,SAN GIL,68679,448,147,260.2967033,
20152,2015,2,BOLIVAR,13,ARENAL,13042,296,160,218.5274725,
20152,2015,2,NARIÃ‘O,52,CHACHAGUI,52240,368,170,250.6176471,
20152,2015,2,CUNDINAMARCA,25,PACHO,25513,383,110,244.4932735,
20152,2015,2,CHOCO,27,EL CARMEN,27245,322,159,249.3943662,
20152,2015,2,BOLIVAR,13,MARGARITA,13440,356,150,215.1810345,
20151,2015,1,CAUCA,19,PAEZ (BELALCAZAR),19517,246,150,189.7674419,
20152,2015,2,TOLIMA,73,VILLAHERMOSA,73870,325,177,249.5735294,
20152,2015,2,NARIÃ‘O,52,EL PEÃ‘OL,52254,318,191,253.0181818,
20152,2015,2,ANTIOQUIA,5,GRANADA,5313,421,175,261.875,
20152,2015,2,BOYACA,15,ALMEIDA,15022,287,178,228.9230769,
20152,2015,2,BOYACA,15,JERICO,15368,281,176,219.1904762,
20152,2015,2,ANTIOQUIA,5,COPACABANA,5212,404,161,266.2875289,
20152,2015,2,TOLIMA,73,PLANADAS,73555,365,154,229.0142857,
20152,2015,2,CORDOBA,23,COTORRA,23300,322,170,226.625,
20152,2015,2,ANTIOQUIA,5,DABEIBA,5234,335,145,222.6358696,
20152,2015,2,TOLIMA,73,VILLARRICA,73873,329,183,241.5230769,
20152,2015,2,CAUCA,19,GUAPI,19318,311,57,203.96,
20152,2015,2,TOLIMA,73,CHAPARRAL,73168,389,147,240.1602113,
20152,2015,2,ANTIOQUIA,5,COCORNA,5197,367,160,243.1768293,
20152,2015,2,CHOCO,27,UNION PANAMERICANA,27810,261,158,206.6027397,
20152,2015,2,TOLIMA,73,CASABIANCA,73152,320,180,243.8205128,
20152,2015,2,RISARALDA,66,LA CELIA,66383,335,152,234.7977528,
20152,2015,2,BOLIVAR,13,SANTA ROSA,13683,312,154,205.7333333,
20152,2015,2,NARIÃ‘O,52,SANDONA,52683,398,154,262.5859649,
20152,2015,2,CUNDINAMARCA,25,JUNIN,25372,328,143,245.0824742,
20152,2015,2,ATLANTICO,8,USIACURI,8849,349,160,224.0543478,
20151,2015,1,CASANARE,85,VILLANUEVA,85440,280,158,220.6,
20152,2015,2,BOYACA,15,TENZA,15798,341,189,252.3783784,
20151,2015,1,TOLIMA,73,CHAPARRAL,73168,220,220,220,
20152,2015,2,CAUCA,19,BUENOS AIRES,19110,298,137,206.7375566,
20152,2015,2,HUILA,41,YAGUARA,41885,378,170,238.1641791,
20152,2015,2,NARIÃ‘O,52,IPIALES,52356,452,71,264.2980959,
20152,2015,2,TOLIMA,73,GUAMO,73319,347,103,222.6145125,
20152,2015,2,NORTE SANTANDER,54,LOS PATIOS,54405,432,155,254.0562347,
20152,2015,2,VALLE,76,RIOFRIO,76616,330,174,240.6717557,
20152,2015,2,ANTIOQUIA,5,SABANETA,5631,447,154,285.283237,
20152,2015,2,CHOCO,27,MEDIO BAUDO,27430,247,168,202.9318182,
20152,2015,2,ANTIOQUIA,5,ANORI,5040,312,142,218.6942675,
20152,2015,2,ATLANTICO,8,REPELON,8606,302,148,205.5217391,
20152,2015,2,SANTANDER,68,PARAMO,68533,361,165,263.8181818,
20152,2015,2,META,50,EL CALVARIO,50245,319,184,254.8918919,
20152,2015,2,META,50,RESTREPO,50606,416,152,262.8148148,
20152,2015,2,CUNDINAMARCA,25,PAIME,25518,319,166,238.96,
20152,2015,2,SANTANDER,68,CONCEPCION,68207,346,92,241.4157303,
20152,2015,2,ANTIOQUIA,5,ANZA,5044,357,160,226.1830986,
20152,2015,2,NARIÃ‘O,52,SAN PABLO,52693,425,187,273.6845238,
20152,2015,2,BOYACA,15,SAN MIGUEL DE SEMA,15676,342,176,239.1730769,
20151,2015,1,HUILA,41,PALESTINA,41530,278,181,236.25,
20152,2015,2,TOLIMA,73,RONCESVALLES,73622,302,175,222.1454545,
20152,2015,2,SANTANDER,68,FLORIAN,68271,355,165,236.8780488,
20152,2015,2,CUNDINAMARCA,25,GUAYABAL DE SIQUIMA,25328,330,158,238.06,
20152,2015,2,ANTIOQUIA,5,SAN LUIS,5660,317,154,225.5510204,
20152,2015,2,LA GUAJIRA,44,LA JAGUA DEL PILAR,44420,280,184,216.7647059,
20152,2015,2,TOLIMA,73,MURILLO,73461,349,157,240.375,
20152,2015,2,TOLIMA,73,ANZOATEGUI,73043,329,165,234.4945055,
20151,2015,1,CAUCA,19,ARGELIA,19050,240,123,210.0714286,
20152,2015,2,RISARALDA,66,LA VIRGINIA,66400,374,152,247.0805556,
20152,2015,2,BOLIVAR,13,CARTAGENA,13001,460,15,241.7160031,
20152,2015,2,ANTIOQUIA,5,BELLO,5088,476,95,248.2532735,
20152,2015,2,QUINDIO,63,MONTENEGRO,63470,389,154,232.4598214,
20152,2015,2,BOLIVAR,13,HATILLO DE LOBA,13300,327,148,209.0377358,
20151,2015,1,BOLIVAR,13,CARTAGENA,13001,449,123,280.2,
20152,2015,2,VALLE,76,ARGELIA,76054,314,169,236.9322034,
20151,2015,1,QUINDIO,63,CIRCASIA,63190,411,317,344.3333333,
20152,2015,2,CUNDINAMARCA,25,SIBATE,25740,418,143,251.3789474,
20152,2015,2,HUILA,41,PAICOL,41518,379,177,271.7857143,
20152,2015,2,ARAUCA,81,SARAVENA,81736,393,147,251.8877086,
20152,2015,2,BOLIVAR,13,BARRANCO DE LOBA,13074,282,143,207.0361991,
20152,2015,2,SANTANDER,68,MOLAGAVITA,68468,317,150,217.4456522,
20152,2015,2,ARAUCA,81,FORTUL,81300,347,157,239.7882883,
20152,2015,2,BOYACA,15,BELEN,15087,365,182,258.5478261,
20152,2015,2,BOYACA,15,SOMONDOCO,15761,392,184,245.9310345,
20152,2015,2,BOYACA,15,GACHANTIVA,15293,370,164,258.425,
20152,2015,2,SANTANDER,68,VILLANUEVA,68872,359,161,251.7614679,
20152,2015,2,SANTANDER,68,LA BELLEZA,68377,374,169,250.3209877,
20152,2015,2,BOYACA,15,SUTATENZA,15778,345,140,237.8163265,
20152,2015,2,BOYACA,15,SATIVASUR,15723,319,176,236.05,
20152,2015,2,SANTANDER,68,VETAS,68867,329,153,232.5142857,
20151,2015,1,VALLE,76,EL DOVIO,76250,329,177,226.5294118,
20152,2015,2,CESAR,20,EL PASO,20250,329,119,227.3658537,
20152,2015,2,VALLE,76,RESTREPO,76606,371,157,242.7622951,
20152,2015,2,HUILA,41,TESALIA,41797,349,164,245.7232143,
20152,2015,2,BOYACA,15,SABOYA,15632,420,158,232.6686047,
20152,2015,2,CALDAS,17,CHINCHINA,17174,388,21,243.8689139,
20152,2015,2,NARIÃ‘O,52,ILES,52352,372,187,255.368932,
20152,2015,2,CUNDINAMARCA,25,GUADUAS,25320,350,142,248.540107,
20152,2015,2,VALLE,76,EL AGUILA,76243,325,16,233.5929204,
20152,2015,2,CUNDINAMARCA,25,PANDI,25524,320,177,243.5409836,
20152,2015,2,CESAR,20,CURUMANI,20228,320,163,231.7833828,
20152,2015,2,CUNDINAMARCA,25,NOCAIMA,25491,350,163,260.972973,
20152,2015,2,CUNDINAMARCA,25,CHOCONTA,25183,389,155,248.0513699,
20152,2015,2,CUNDINAMARCA,25,LA PALMA,25394,337,159,231.6081081,
20152,2015,2,MAGDALENA,47,CHIVOLO,47170,297,130,217.6242424,
20152,2015,2,CHOCO,27,ATRATO (YUTO),27050,271,165,211.7662338,
20152,2015,2,BOYACA,15,TIPACOQUE,15810,308,169,236.2195122,
20151,2015,1,CUNDINAMARCA,25,MANTA,25436,237,163,195.7727273,
20152,2015,2,BOYACA,15,VIRACACHA,15879,297,168,247.3793103,
20152,2015,2,AMAZONAS,91,TARAPACA,91798,240,148,196.25,
20152,2015,2,GUAVIARE,95,MIRAFLORES,95200,273,158,223.8571429,
20152,2015,2,VALLE,76,CALI,76001,426,0,244.3708812,
20152,2015,2,BOYACA,15,TUNJA,15001,471,155,278.5717675,
20152,2015,2,META,50,CUMARAL,50226,363,160,251.0191083,
20152,2015,2,BOYACA,15,SOGAMOSO,15759,440,50,275.1017396,
20152,2015,2,CAUCA,19,PAEZ (BELALCAZAR),19517,318,137,216.1469649,
20152,2015,2,ANTIOQUIA,5,SAN PEDRO,5664,397,153,246.0767327,
20152,2015,2,RISARALDA,66,BELEN DE UMBRIA,66088,355,165,244.1627119,
20152,2015,2,TOLIMA,73,ROVIRA,73624,348,50,231.4602649,
20152,2015,2,CUNDINAMARCA,25,QUETAME,25594,370,141,249.1481481,
20152,2015,2,TOLIMA,73,VALLE DE SAN JUAN,73854,304,176,229.5507246,
20152,2015,2,MAGDALENA,47,ARIGUANI (EL DIFICIL),47058,356,145,226.2081081,
20152,2015,2,ANTIOQUIA,5,MUTATA,5480,332,156,221.5740741,
20152,2015,2,ANTIOQUIA,5,SAN JOSE DE LA MONTAÃ‘A,5658,373,175,263.1612903,
20152,2015,2,CORDOBA,23,PURISIMA,23586,377,157,219.7924528,
20152,2015,2,CAUCA,19,ROSAS,19622,311,177,234.3185841,
20152,2015,2,CUNDINAMARCA,25,CACHIPAY,25123,337,171,255.2395833,
20152,2015,2,BOYACA,15,TIBANA,15804,352,180,255.2307692,
20151,2015,1,NARIÃ‘O,52,SANTACRUZ (GUACHAVES),52699,283,165,202.25,
20152,2015,2,CUNDINAMARCA,25,CHAGUANI,25168,282,183,230,
20152,2015,2,CUNDINAMARCA,25,EL ROSAL,25260,338,169,245.1985294,
20152,2015,2,ANTIOQUIA,5,CAMPAMENTO,5134,304,190,247.5625,
20152,2015,2,CUNDINAMARCA,25,NARIÃ‘O,25483,310,80,208.0243902,
20152,2015,2,BOYACA,15,CUBARA,15223,352,154,228.483871,
20152,2015,2,BOLIVAR,13,EL GUAMO,13248,330,130,222.28,
20152,2015,2,ANTIOQUIA,5,SAN JERONIMO,5656,365,141,226.959596,
20152,2015,2,CUNDINAMARCA,25,TOPAIPI,25823,355,161,239.2222222,
20151,2015,1,MAGDALENA,47,EL BANCO,47245,271,126,197.6111111,
20152,2015,2,ATLANTICO,8,GALAPA,8296,417,159,241.7412587,
20152,2015,2,META,50,ACACIAS,50006,402,146,252.4397649,
20152,2015,2,MAGDALENA,47,SABANAS DE SAN ANGEL,47660,262,143,207.6914894,
20152,2015,2,CALDAS,17,SALAMINA,17653,379,159,241.2404372,
20152,2015,2,HUILA,41,GIGANTE,41306,427,162,249.1272727,
20152,2015,2,CESAR,20,ASTREA,20032,312,115,224.8672199,
20152,2015,2,CUNDINAMARCA,25,SAN JUAN DE RIO SECO,25662,401,141,237.1056911,
20152,2015,2,CHOCO,27,BOJAYA (BELLAVISTA),27099,287,153,207.0425532,
20152,2015,2,ANTIOQUIA,5,SOPETRAN,5761,344,110,223.4331551,
20151,2015,1,SANTANDER,68,FLORIDABLANCA,68276,473,155,316.7960526,
20152,2015,2,CESAR,20,EL COPEY,20238,376,141,237.6861538,
20152,2015,2,CUNDINAMARCA,25,PARATEBUENO,25530,318,185,243.9047619,
20152,2015,2,ANTIOQUIA,5,ARMENIA,5059,341,171,251.0217391,
20152,2015,2,ANTIOQUIA,5,JARDIN,5364,412,175,255.7583893,
20152,2015,2,BOYACA,15,GUAYATA,15325,320,160,244.0925926,
20151,2015,1,VALLE,76,PALMIRA,76520,465,105,264.3735849,
20152,2015,2,PUTUMAYO,86,PUERTO CAICEDO,86569,323,153,219.3125,
20151,2015,1,GUAINIA,94,INIRIDA,94001,240,192,212.1538462,
20151,2015,1,SANTANDER,68,GALAN,68296,313,62,208.0952381,
20152,2015,2,TOLIMA,73,HERVEO,73347,344,172,259.45,
20152,2015,2,SANTANDER,68,SANTA BARBARA,68705,307,190,242.4193548,
20152,2015,2,VALLE,76,LA UNION,76400,398,165,247.1439589,
20151,2015,1,CUNDINAMARCA,25,FUSAGASUGA,25290,299,155,227.1333333,
20152,2015,2,SANTANDER,68,FLORIDABLANCA,68276,477,0,274.3223082,
20152,2015,2,CAQUETA,18,CURILLO,18205,305,168,227.1754386,
20152,2015,2,VALLE,76,CARTAGO,76147,407,135,246.7693981,
20152,2015,2,META,50,PUERTO LOPEZ,50573,397,156,246.9923858,
20152,2015,2,NARIÃ‘O,52,EL TABLON,52258,385,159,250.7216495,
20152,2015,2,QUINDIO,63,GENOVA,63302,368,162,244.6534653,
20152,2015,2,ANTIOQUIA,5,SANTA BARBARA,5679,367,133,243.4878049,
20152,2015,2,NARIÃ‘O,52,BUESACO,52110,352,164,257.7777778,
20152,2015,2,CESAR,20,RIO DE ORO,20614,363,178,243.8224299,
20152,2015,2,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,387,154,251.1059113,
20152,2015,2,BOYACA,15,SORA,15762,372,168,261.5625,
20152,2015,2,NARIÃ‘O,52,PUERRES,52573,398,176,272.7307692,
20152,2015,2,CORDOBA,23,SAN JOSE DE URE,23682,301,163,215.4588235,
20152,2015,2,SUCRE,70,SAN PEDRO,70717,395,174,246.1642512,
20152,2015,2,BOLIVAR,13,TURBANA,13838,310,158,224.0067568,
20152,2015,2,CALDAS,17,RISARALDA,17616,356,168,239.2066116,
20152,2015,2,META,50,LEJANIAS,50400,369,160,239.75,
20152,2015,2,META,50,MAPIRIPAN,50325,282,155,229.6666667,
20152,2015,2,ANTIOQUIA,5,ALEJANDRIA,5021,324,173,240.5581395,
20152,2015,2,BOYACA,15,PANQUEBA,15522,306,165,234.6170213,
20152,2015,2,CAUCA,19,PUERTO TEJADA,19573,332,66,211.2586786,
20152,2015,2,NORTE SANTANDER,54,LABATECA,54377,324,177,244.2162162,
20152,2015,2,CORDOBA,23,LORICA,23417,400,144,227.8325192,
20152,2015,2,LA GUAJIRA,44,HATONUEVO,44378,313,118,220.3316583,
20152,2015,2,CALDAS,17,VICTORIA,17867,327,155,230.0661765,
20152,2015,2,CUNDINAMARCA,25,UBAQUE,25841,311,169,247.3918919,
20152,2015,2,SANTANDER,68,PIEDECUESTA,68547,445,119,263.8753994,
20152,2015,2,LA GUAJIRA,44,SAN JUAN DEL CESAR,44650,397,158,244.1570796,
20152,2015,2,QUINDIO,63,LA TEBAIDA,63401,373,158,233.9354207,
20152,2015,2,BOYACA,15,LA UVITA,15403,332,135,250.7391304,
20152,2015,2,CAUCA,19,ARGELIA,19050,345,165,234.7619048,
20152,2015,2,CUNDINAMARCA,25,SAN ANTONIO DE TEQUENDAMA,25645,426,164,252.994012,
20152,2015,2,CAUCA,19,JAMBALO,19364,315,137,206.0780142,
20152,2015,2,CUNDINAMARCA,25,ANAPOIMA,25035,360,138,242.2891566,
20152,2015,2,NARIÃ‘O,52,SAN PEDRO DE CARTAGO,52694,329,187,244.4444444,
20152,2015,2,BOYACA,15,TINJACA,15808,323,210,259.9230769,
20152,2015,2,META,50,EL CASTILLO,50251,336,163,234.4615385,
20152,2015,2,ANTIOQUIA,5,MACEO,5425,321,139,221.7319588,
20152,2015,2,BOLIVAR,13,EL PEÃ‘ON,13268,272,132,209.8769231,
20151,2015,1,TOLIMA,73,MELGAR,73449,277,161,215.5517241,
20152,2015,2,CALDAS,17,VITERBO,17877,420,159,245.2420382,
20152,2015,2,BOYACA,15,SANTANA,15686,350,169,245.9313725,
20152,2015,2,BOLIVAR,13,SAN JACINTO DEL CAUCA,13655,305,138,215.7288136,
20152,2015,2,CHOCO,27,EL LITORAL DEL SAN JUAN,27250,305,127,195.5454545,
20152,2015,2,CAUCA,19,LOPEZ (MICAY),19418,243,129,193.0549451,
20151,2015,1,TOLIMA,73,ALPUJARRA,73024,266,138,198.0294118,
20152,2015,2,CORDOBA,23,CIENAGA DE ORO,23189,409,156,237.403169,
20152,2015,2,HUILA,41,RIVERA,41615,461,159,257.5787546,
20152,2015,2,CAUCA,19,PIENDAMO,19548,382,19,238.2608696,
20152,2015,2,ANTIOQUIA,5,ANDES,5034,354,157,243.1050228,
20152,2015,2,QUINDIO,63,PIJAO,63548,332,112,234,
20152,2015,2,CAQUETA,18,SAN VICENTE DEL CAGUAN,18753,356,162,233.0393519,
20152,2015,2,ANTIOQUIA,5,CAICEDO,5125,318,173,225.9638554,
20151,2015,1,ANTIOQUIA,5,LA CEJA,5376,304,165,229.75,
20152,2015,2,RISARALDA,66,MARSELLA,66440,345,180,240.06,
20152,2015,2,VALLE,76,CALIMA (DARIEN),76126,403,168,265.0062112,
20152,2015,2,BOYACA,15,BRICEÃ‘O,15106,295,177,235.4705882,
20152,2015,2,SUCRE,70,COVEÃ‘AS,70221,327,148,213.3230241,
20152,2015,2,MAGDALENA,47,PEDRAZA,47541,286,151,205.7653061,
20152,2015,2,CAUCA,19,FLORENCIA,19290,450,147,234.6315789,
20151,2015,1,ANTIOQUIA,5,RIONEGRO,5615,352,135,229.4166667,
20151,2015,1,SANTANDER,68,MALAGA,68432,285,182,233.5,
20152,2015,2,TOLIMA,73,HONDA,73349,368,161,243.5873606,
20152,2015,2,SUCRE,70,SAN MARCOS,70708,413,137,228.9428951,
20152,2015,2,SUCRE,70,MAJAGUAL,70429,341,100,213.313253,
20152,2015,2,NARIÃ‘O,52,TUQUERRES,52838,415,155,264.8062827,
20152,2015,2,ANTIOQUIA,5,SAN VICENTE,5674,367,147,242.7461538,
20152,2015,2,CUNDINAMARCA,25,TOCANCIPA,25817,427,162,258.7533207,
20152,2015,2,SUCRE,70,SAN BENITO ABAD,70678,322,146,209.8277778,
20152,2015,2,BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,340,102,218.9702026,
20152,2015,2,LA GUAJIRA,44,RIOHACHA,44001,412,38,233.3985582,
20151,2015,1,RISARALDA,66,PEREIRA,66001,466,51,278.5207668,
20152,2015,2,LA GUAJIRA,44,DISTRACCION,44098,295,148,211.65,
20152,2015,2,SANTANDER,68,RIONEGRO,68615,452,155,235.3618677,
20152,2015,2,VALLE,76,EL CAIRO,76246,335,174,255.295082,
20152,2015,2,HUILA,41,SANTA MARIA,41676,316,177,245.6407767,
20151,2015,1,ANTIOQUIA,5,SANTAFÃ‰ DE ANTIOQUIA,5042,243,104,199.3043478,
20152,2015,2,CUNDINAMARCA,25,JERUSALEN,25368,272,168,218.8461538,
20152,2015,2,SANTANDER,68,CONFINES,68209,322,172,247.972973,
20152,2015,2,BOYACA,15,SIACHOQUE,15740,320,168,235.1590909,
20152,2015,2,BOYACA,15,PESCA,15542,347,158,239.6753247,
20152,2015,2,RISARALDA,66,PEREIRA,66001,476,87,258.1136204,
20152,2015,2,ANTIOQUIA,5,ENVIGADO,5266,447,87,275.9969651,
20152,2015,2,BOLIVAR,13,CORDOBA,13212,311,38,205.2275449,
20152,2015,2,RISARALDA,66,DOS QUEBRADAS,66170,433,113,259.7722008,
20152,2015,2,TOLIMA,73,CUNDAY,73226,317,149,226.5714286,
20152,2015,2,CUNDINAMARCA,25,GACHANCIPA,25295,336,159,248.0769231,
20152,2015,2,CORDOBA,23,PLANETA RICA,23555,462,146,232.7889391,
20152,2015,2,ANTIOQUIA,5,SAN RAFAEL,5667,372,162,234.130137,
20152,2015,2,ATLANTICO,8,SUAN,8770,365,160,223.2673267,
20152,2015,2,QUINDIO,63,CALARCA,63130,389,160,251.6666667,
20152,2015,2,SUCRE,70,GUARANDA,70265,282,150,223.125,
20152,2015,2,SANTANDER,68,JESUS MARIA,68368,372,198,265.9491525,
20152,2015,2,CUNDINAMARCA,25,FUQUENE,25288,339,181,258.7433628,
20152,2015,2,CASANARE,85,TAMARA,85400,356,183,249.5128205,
20152,2015,2,SANTANDER,68,PALMAR,68522,360,195,247.5384615,
20152,2015,2,SUCRE,70,CHALAN,70230,306,147,211.4189189,
20152,2015,2,NARIÃ‘O,52,MAGUI (PAYAN),52427,271,166,204.5714286,
20152,2015,2,CHOCO,27,RIO IRO,27580,259,158,193.952381,
20152,2015,2,ANTIOQUIA,5,TARSO,5792,349,149,238.7692308,
20152,2015,2,NORTE SANTANDER,54,SAN CALIXTO,54670,363,152,229.3421053,
20151,2015,1,PUTUMAYO,86,PUERTO ASIS,86568,319,163,208.1290323,
20152,2015,2,CHOCO,27,BAJO BAUDO   (PIZARRO),27077,320,161,215.1733333,
20152,2015,2,ARAUCA,81,CRAVO NORTE,81220,312,192,236.75,
20152,2015,2,VALLE,76,TULUA,76834,420,121,255.1612645,
20151,2015,1,ANTIOQUIA,5,ENVIGADO,5266,477,153,317.7313916,
20152,2015,2,VALLE,76,BOLIVAR,76100,333,153,239.9090909,
20152,2015,2,ANTIOQUIA,5,YARUMAL,5887,401,108,235.2643678,
20152,2015,2,ANTIOQUIA,5,NECOCLI,5490,337,52,216.0575139,
20151,2015,1,ANTIOQUIA,5,BELLO,5088,358,151,223.0046512,
20152,2015,2,PUTUMAYO,86,SAN FRANCISCO,86755,330,163,234.5662651,
20152,2015,2,BOLIVAR,13,VILLANUEVA,13873,322,147,214.6410256,
20152,2015,2,CHOCO,27,JURADO,27372,273,157,194.1111111,
20152,2015,2,ANTIOQUIA,5,ARBOLETES,5051,416,125,221.7601246,
20152,2015,2,NORTE SANTANDER,54,EL CARMEN,54245,374,158,232.8080808,
20152,2015,2,HUILA,41,GUADALUPE,41319,326,145,230.7748918,
20152,2015,2,META,50,CASTILLA LA NUEVA,50150,349,159,242.9069767,
20151,2015,1,CESAR,20,AGUACHICA,20011,302,137,205.3975904,
20152,2015,2,CALDAS,17,SUPIA,17777,373,130,229.6013667,
20152,2015,2,TOLIMA,73,ICONONZO,73352,349,177,244.4362416,
20152,2015,2,TOLIMA,73,CAJAMARCA,73124,392,152,239.0199203,
20152,2015,2,MAGDALENA,47,EL PIÃ‘ON,47258,359,137,211.7707317,
20151,2015,1,CUNDINAMARCA,25,CAJICA,25126,483,220,345.1477273,
20152,2015,2,NARIÃ‘O,52,SANTA BARBARA (ISCUANDE),52696,262,152,205.8181818,
20152,2015,2,CAUCA,19,PURACE (COCONUCO),19585,317,165,223.7862069,
20152,2015,2,CASANARE,85,MANI,85139,362,168,243.2980132,
20151,2015,1,SANTANDER,68,BUCARAMANGA,68001,392,150,245.9354839,
20151,2015,1,NARIÃ‘O,52,TUQUERRES,52838,266,174,218.7619048,
20151,2015,1,TOLIMA,73,ESPINAL,73268,293,163,210.5416667,
20152,2015,2,CALDAS,17,AGUADAS,17013,348,158,241.2022901,
20152,2015,2,CHOCO,27,QUIBDO,27001,383,82,221.3688573,
20152,2015,2,BOYACA,15,SAMACA,15646,371,173,254.6043478,
20152,2015,2,TOLIMA,73,FALAN,73270,424,183,245.5,
20152,2015,2,ANTIOQUIA,5,URRAO,5847,371,150,228.535109,
20152,2015,2,CORDOBA,23,MOMIL,23464,342,165,226.9437751,
20151,2015,1,QUINDIO,63,ARMENIA,63001,322,124,222.9618321,
20152,2015,2,VALLE,76,GINEBRA,76306,457,169,264.8974359,
20152,2015,2,NORTE SANTANDER,54,EL TARRA,54250,306,157,225.7777778,
20152,2015,2,BOYACA,15,SATIVANORTE,15720,305,189,241,
20152,2015,2,CORDOBA,23,MOÃ‘ITOS,23500,340,158,223.7559322,
20152,2015,2,ANTIOQUIA,5,ZARAGOZA,5895,361,147,216.3503401,
20152,2015,2,BOYACA,15,NUEVO COLON,15494,370,165,250.0422535,
20151,2015,1,CUNDINAMARCA,25,LA MESA,25386,295,150,212.625,
20152,2015,2,CUNDINAMARCA,25,EL COLEGIO,25245,358,105,244.1496815,
20152,2015,2,NARIÃ‘O,52,OLAYA HERRERA,52490,320,113,206.3986014,
20152,2015,2,TOLIMA,73,COELLO,73200,317,176,237.025641,
20152,2015,2,NORTE SANTANDER,54,TEORAMA,54800,316,153,217.3617021,
20152,2015,2,MAGDALENA,47,ZAPAYAN,47960,319,165,211.7954545,
20152,2015,2,CUNDINAMARCA,25,BITUIMA,25095,297,192,255.4761905,
20151,2015,1,ANTIOQUIA,5,CALDAS,5129,308,172,217.5555556,
20152,2015,2,BOYACA,15,TOPAGA,15820,362,191,261.7857143,
20152,2015,2,ANTIOQUIA,5,HELICONIA,5347,301,167,237.3684211,
